Username,Comment,Likes
black_n_wealthy,Dude would have met my . 40 after I finish my burger,0
artop74,Okay cool but can anyone explain what a light well fry is,0
shortiejay_,"I’m glad that she stopped him from reacting to that guy. He’s clearly got anger issues, and that could be dangerous.",0
christina_bae,That man is so sad. I can just tell what kind of life he lived talking like that. He is such a tragedy. 😪,0
su_02_a,How makes me angry from the screen 🥰✋🏻,0
kiki_cchi,Literal NPC interaction,0
lucha.garcia.92,"Nobody knows how they will react in a situation like this. I am a Colombian living in Australia, and have been in similar situations like this when people just feel entitled to make a joke about drugs and make me feel uncomfortable. I used to react like this guy, going with the flow because I used to feel embarrassed if I didn’t, but not anymore. I have learned that I do need to stop people in the very moment they say something that make me feel uncomfortable. End of the story!",0
renimagery,These men just seem so jealous at this point. Like they have never had one real connection in their entire lives. Better attempt to ruin everyone else’s days/lives.,0
ahbyfernandezu,What is the problem for being a Filipino?,0
kukuriceplostice,I admire his self control. Couldn't be me,0
beary_beebenson,What’s the @ of the ppl in the vid?,0
enely234,What's wrong with this world?!?!,0
iannelonelyfish95,Fxck that man he used Filipino as main shits,0
manfred_schaub,I would’ve grabbed him by the neck if I was there with you guys 😢 sorry this happened,0
jcca.dea,"Sorry but if someone said something racist, or sexual to you, you call the police immediately! Don't talk to him in any term! They are sick, they are dangerous",0
kyle_park_7.25,who does that 🥲🥲😭,0
kyle_park_7.25,the amount of disrespect i feel so bad for them they just wanted to eat in peace 🥹🥹🥹,0
1dollardotwav,"""this is not in the holiday cheer.. someone was NOT included in all the reindeer games""",0
ringguri,What the actual fuck omg,0
d.m_c_,What just happened,0
jesbedroom,yooo i hope this man breaks both his legs,0
azera_sh,I hate that types of ppl glad he got arrested,0
turntable_stuff,it just keeps going…,0
alex_og17,"Y’all did better than me, “ I said can I TAKE YOU OUT TO DINNER” 😤",0
sshikami_,i still dont know what a light well fry is besties,0
chrisminaa,So glad he got arrested,0
gustavo_laborne,Hope the asshole has a lot of headaches in the justice system,0
k.x.ota,This is horrible I’m so sorry this happened to you guys. People disgust me,0
ilhaamh_9,That man is disgusting....name and shame him,0
jihyunnie.ulzzang,"Fellas, is it gay to eat with a girl?",0
stumblingzillennial,That man's more than strange. It escalated from awkward to danger so quickly omg.,0
taryn_loves,That’s so scary I hope y’all are okay,0
_.artemis09,He clearly just joking but that dude suddenly.. the fuck. Kim jong un is form north korea btw.,0
the_dreamylane,But I really want to know more about light well fry,0
yukie_smile_,I’m really sorry u had to face that😞 don’t let things like this get to u ever❤️,0
karenseyelashes,Fck these white cunts deserves to get shot,0
abo6kim,Dude accosting them has serious anger issues…that shit is uncalled for..just go on about your day and find some happiness.,0
erick_minto,Hey u guys r so strong and the girl so smart. The people today r fucking crazy...take carry mate,0
spbickmore,I just wanted to see what he thought Abt the light well fry,0
mark.oxcity,Carry self defense tools everywhere for jack asses like these,0
ommanamia,This is awful that it happened to yiu,0
dinisrromao,Does anyone know her friends @ ? 💌,0
julian.alexander.b,What the actual fuck??? Why is no one else in there reacting to this???,0
zwanesibusisiwe,This is terrible 😞,0
depora_kass,Don’t be nice to a holes call the police become a Karen,0
esperanzaraphaela,That person needs jail time,0
_kilababy,"He handled it pretty well on the outside but he didn’t deserve that, sorry that happened dude some people just are not right",0
7njael,WHAT THE FRICK MAN,0
aalexisra,@jeeewelft wtf??,0
nonversating,"This is really messed up, I’m sorry ☹️",0
hanjmont,This is awful,0
i.cake.i,Wait so what's a light well fry?,0
pelinyildizimsi,They were so cute and happy before he came. Why can't these racist weirdos just die 😢,0
luciaralepobe,And here I was ready to hear about what is a light well fry and an a-h*** had to ruin it 😠😠 So sorry this happened to y'all,0
letisca_,"That makes me so angry, they're so uncomfortable and scared the only thing they can do is nervously laugh. Thank God the guy got arrested after this.",0
melissaswain8,This makes me so sad and pissed off that people can be so horrible and rude,0
a.na.ri,This is so disturbing. *murica* 🤢,0
valentina31_mv,"This reminded me of the movie I just watched Soft and Quiet and it's really scary, after watching it I would have stopped the other person from responding too.",0
mishaistopg,Respect for their calmness to this kind of situation,0
lilembo_,Love how the guy is immediately listening to his friend and is apologizing to her,0
cannazavala,There's a time to just sat a gun the table and never break eye contact.,0
not.a.r8er.h8er,Why are people racist,0
albarthomas,"lol 😂 , he dare to do that just because he is a native 😂",0
aquariumseaweed,it's horrible you had to experience that.,0
bansheejenn,You guys are very strong,0
isa_bella_le,I’m so sorry this happened to you. You guys handled it properly. And I am so glad that you’re safe. ❤️,0
carol_and_toulouse,And all of you enabling ALLOWING this behavior around you are also part of the problem.,0
gq_the_chef,Shoot the addy im pullin up and bumpin bts,0
call_me_s4mi,"I hate homophobes but I hate motherfuckers even more who start teasing trying to get an opening to lash out when whoever they offended simply tries to respond accordingly. They combine homophobia with xenophobia, racism, it's a lot of bullshit in one person. Seriously, what a desire to throw him in a hole and leave him forever dying alone without attention, little by little",0
hxlxnx.sqrl,"God, I hate such small minded and biased people",0
aesthete_arts25,The guy is hurt ..that's such a mean thing to do,0
